2022-04-10 11:13:16.074629,2022-04-10 10:26:56.891800,"[Sample(angle=35000, distance=398, signal_strength=191), Sample(angle=36562, distance=399, signal_strength=183), Sample(angle=38062, distance=408, signal_strength=191), Sample(angle=39562, distance=408, signal_strength=191), Sample(angle=41062, distance=419, signal_strength=191), Sample(angle=42687, distance=424, signal_strength=183), Sample(angle=45375, distance=429, signal_strength=191), Sample(angle=47000, distance=437, signal_strength=183), Sample(angle=49000, distance=363, signal_strength=175), Sample(angle=50812, distance=316, signal_strength=183), Sample(angle=52312, distance=315, signal_strength=191), Sample(angle=53937, distance=322, signal_strength=191), Sample(angle=55562, distance=327, signal_strength=191), Sample(angle=57187, distance=337, signal_strength=191), Sample(angle=58812, distance=344, signal_strength=191), Sample(angle=60437, distance=351, signal_strength=191), Sample(angle=62062, distance=345, signal_strength=191), Sample(angle=63687, distance=336, signal_strength=183), Sample(angle=65312, distance=330, signal_strength=183), Sample(angle=67062, distance=322, signal_strength=183), Sample(angle=68687, distance=314, signal_strength=191), Sample(angle=70312, distance=305, signal_strength=183), Sample(angle=71875, distance=299, signal_strength=191), Sample(angle=73500, distance=294, signal_strength=191), Sample(angle=75125, distance=287, signal_strength=191), Sample(angle=76750, distance=286, signal_strength=191), Sample(angle=78375, distance=280, signal_strength=191), Sample(angle=79937, distance=277, signal_strength=191), Sample(angle=81562, distance=272, signal_strength=191), Sample(angle=83125, distance=267, signal_strength=183), Sample(angle=84750, distance=266, signal_strength=183), Sample(angle=86375, distance=263, signal_strength=183), Sample(angle=88687, distance=381, signal_strength=183), Sample(angle=93625, distance=363, signal_strength=98), Sample(angle=95500, distance=400, signal_strength=175), Sample(angle=97312, distance=396, signal_strength=183), Sample(angle=99062, distance=385, signal_strength=175), Sample(angle=101000, distance=384, signal_strength=183), Sample(angle=102812, distance=381, signal_strength=175), Sample(angle=104687, distance=378, signal_strength=175), Sample(angle=108875, distance=66, signal_strength=98), Sample(angle=110750, distance=67, signal_strength=191), Sample(angle=112250, distance=66, signal_strength=191), Sample(angle=113875, distance=66, signal_strength=191), Sample(angle=115500, distance=66, signal_strength=183), Sample(angle=117125, distance=67, signal_strength=191), Sample(angle=118750, distance=68, signal_strength=183), Sample(angle=120375, distance=69, signal_strength=191), Sample(angle=122000, distance=68, signal_strength=183), Sample(angle=123625, distance=68, signal_strength=191), Sample(angle=125250, distance=73, signal_strength=191), Sample(angle=126875, distance=70, signal_strength=183), Sample(angle=128375, distance=69, signal_strength=183), Sample(angle=130000, distance=70, signal_strength=191), Sample(angle=131625, distance=72, signal_strength=191), Sample(angle=133125, distance=72, signal_strength=183), Sample(angle=134875, distance=73, signal_strength=183), Sample(angle=136375, distance=74, signal_strength=191), Sample(angle=138000, distance=75, signal_strength=183), Sample(angle=139625, distance=77, signal_strength=183), Sample(angle=141250, distance=78, signal_strength=183), Sample(angle=142875, distance=80, signal_strength=183), Sample(angle=144500, distance=81, signal_strength=191), Sample(angle=146125, distance=83, signal_strength=183), Sample(angle=147625, distance=86, signal_strength=191), Sample(angle=149125, distance=88, signal_strength=183), Sample(angle=150625, distance=90, signal_strength=183), Sample(angle=152187, distance=93, signal_strength=191), Sample(angle=153812, distance=95, signal_strength=191), Sample(angle=155437, distance=97, signal_strength=183), Sample(angle=156937, distance=97, signal_strength=183), Sample(angle=158562, distance=102, signal_strength=191), Sample(angle=160062, distance=106, signal_strength=183), Sample(angle=161687, distance=111, signal_strength=191), Sample(angle=163312, distance=116, signal_strength=183), Sample(angle=164937, distance=122, signal_strength=191), Sample(angle=166562, distance=129, signal_strength=191), Sample(angle=168187, distance=133, signal_strength=191), Sample(angle=169812, distance=141, signal_strength=183), Sample(angle=171437, distance=147, signal_strength=191), Sample(angle=173062, distance=157, signal_strength=191), Sample(angle=174687, distance=169, signal_strength=191), Sample(angle=177500, distance=184, signal_strength=191), Sample(angle=179000, distance=201, signal_strength=183), Sample(angle=180500, distance=216, signal_strength=191), Sample(angle=182375, distance=235, signal_strength=183), Sample(angle=189812, distance=388, signal_strength=65), Sample(angle=191312, distance=456, signal_strength=191), Sample(angle=192812, distance=453, signal_strength=183), Sample(angle=194437, distance=452, signal_strength=183), Sample(angle=196062, distance=448, signal_strength=183), Sample(angle=197687, distance=451, signal_strength=191), Sample(angle=199312, distance=447, signal_strength=191), Sample(angle=200937, distance=451, signal_strength=183), Sample(angle=202562, distance=454, signal_strength=191), Sample(angle=204187, distance=452, signal_strength=183), Sample(angle=205812, distance=451, signal_strength=191)]"
2022-04-10 11:13:16.406385,2022-04-10 10:26:57.167846,"[Sample(angle=375, distance=456, signal_strength=183), Sample(angle=1937, distance=457, signal_strength=191), Sample(angle=3562, distance=459, signal_strength=191), Sample(angle=5187, distance=465, signal_strength=191), Sample(angle=6812, distance=471, signal_strength=191), Sample(angle=8437, distance=471, signal_strength=183), Sample(angle=10000, distance=475, signal_strength=191), Sample(angle=11625, distance=476, signal_strength=183), Sample(angle=13250, distance=484, signal_strength=183), Sample(angle=14875, distance=492, signal_strength=191), Sample(angle=16437, distance=495, signal_strength=183), Sample(angle=18062, distance=505, signal_strength=183), Sample(angle=19687, distance=513, signal_strength=191), Sample(angle=21250, distance=519, signal_strength=183), Sample(angle=23125, distance=525, signal_strength=191), Sample(angle=24937, distance=493, signal_strength=167), Sample(angle=26812, distance=473, signal_strength=175), Sample(angle=28312, distance=456, signal_strength=183), Sample(angle=29812, distance=438, signal_strength=183), Sample(angle=31312, distance=424, signal_strength=183), Sample(angle=32875, distance=413, signal_strength=191), Sample(angle=34500, distance=398, signal_strength=183), Sample(angle=36187, distance=388, signal_strength=183), Sample(angle=37750, distance=377, signal_strength=183), Sample(angle=39375, distance=369, signal_strength=191), Sample(angle=40937, distance=361, signal_strength=191), Sample(angle=42562, distance=350, signal_strength=191), Sample(angle=44312, distance=343, signal_strength=183), Sample(angle=45812, distance=338, signal_strength=191), Sample(angle=47375, distance=331, signal_strength=191), Sample(angle=48875, distance=324, signal_strength=183), Sample(angle=50500, distance=320, signal_strength=191), Sample(angle=52125, distance=315, signal_strength=191), Sample(angle=53750, distance=310, signal_strength=183), Sample(angle=55375, distance=304, signal_strength=191), Sample(angle=57000, distance=302, signal_strength=183), Sample(angle=58625, distance=297, signal_strength=191), Sample(angle=61062, distance=311, signal_strength=183), Sample(angle=68562, distance=293, signal_strength=55), Sample(angle=70062, distance=111, signal_strength=191), Sample(angle=71687, distance=112, signal_strength=191), Sample(angle=73312, distance=110, signal_strength=191), Sample(angle=74937, distance=108, signal_strength=191), Sample(angle=76562, distance=108, signal_strength=191), Sample(angle=78187, distance=111, signal_strength=191), Sample(angle=79812, distance=110, signal_strength=183), Sample(angle=81437, distance=109, signal_strength=191), Sample(angle=85750, distance=309, signal_strength=112), Sample(angle=87562, distance=318, signal_strength=175), Sample(angle=89187, distance=319, signal_strength=167), Sample(angle=90812, distance=302, signal_strength=191), Sample(angle=92437, distance=291, signal_strength=183), Sample(angle=94062, distance=300, signal_strength=183), Sample(angle=95687, distance=315, signal_strength=183), Sample(angle=101625, distance=331, signal_strength=70), Sample(angle=106750, distance=335, signal_strength=84), Sample(angle=108250, distance=326, signal_strength=183), Sample(angle=109750, distance=154, signal_strength=167), Sample(angle=111250, distance=146, signal_strength=191), Sample(angle=112812, distance=139, signal_strength=183), Sample(angle=114312, distance=134, signal_strength=191), Sample(angle=115937, distance=131, signal_strength=191), Sample(angle=117562, distance=127, signal_strength=191), Sample(angle=119187, distance=122, signal_strength=191), Sample(angle=120562, distance=116, signal_strength=191), Sample(angle=122125, distance=113, signal_strength=191), Sample(angle=123625, distance=111, signal_strength=191), Sample(angle=125125, distance=107, signal_strength=191), Sample(angle=126750, distance=106, signal_strength=191), Sample(angle=128375, distance=109, signal_strength=183), Sample(angle=130000, distance=114, signal_strength=191), Sample(angle=131625, distance=118, signal_strength=191), Sample(angle=133125, distance=123, signal_strength=191), Sample(angle=134750, distance=127, signal_strength=191), Sample(angle=136375, distance=130, signal_strength=191), Sample(angle=138000, distance=136, signal_strength=191), Sample(angle=139625, distance=141, signal_strength=183), Sample(angle=141250, distance=148, signal_strength=191), Sample(angle=142750, distance=157, signal_strength=191), Sample(angle=144250, distance=163, signal_strength=191), Sample(angle=145875, distance=178, signal_strength=191), Sample(angle=147500, distance=189, signal_strength=183), Sample(angle=149125, distance=205, signal_strength=191), Sample(angle=150750, distance=218, signal_strength=191), Sample(angle=152375, distance=236, signal_strength=191), Sample(angle=154125, distance=256, signal_strength=191), Sample(angle=155625, distance=285, signal_strength=183), Sample(angle=157125, distance=378, signal_strength=175), Sample(angle=158750, distance=381, signal_strength=191), Sample(angle=166312, distance=663, signal_strength=40), Sample(angle=173812, distance=372, signal_strength=60), Sample(angle=175312, distance=382, signal_strength=183), Sample(angle=176937, distance=381, signal_strength=183), Sample(angle=178562, distance=379, signal_strength=191), Sample(angle=180187, distance=381, signal_strength=191), Sample(angle=181812, distance=384, signal_strength=183), Sample(angle=183437, distance=386, signal_strength=191), Sample(angle=185062, distance=387, signal_strength=191), Sample(angle=186562, distance=390, signal_strength=183), Sample(angle=188187, distance=391, signal_strength=191), Sample(angle=189812, distance=397, signal_strength=191), Sample(angle=191437, distance=401, signal_strength=191), Sample(angle=193062, distance=407, signal_strength=191), Sample(angle=194687, distance=408, signal_strength=199), Sample(angle=196312, distance=413, signal_strength=191), Sample(angle=197937, distance=420, signal_strength=191), Sample(angle=199562, distance=431, signal_strength=183), Sample(angle=201062, distance=435, signal_strength=183), Sample(angle=203000, distance=367, signal_strength=183), Sample(angle=204500, distance=315, signal_strength=183), Sample(angle=206125, distance=312, signal_strength=191), Sample(angle=207750, distance=322, signal_strength=183), Sample(angle=209375, distance=327, signal_strength=183), Sample(angle=211000, distance=332, signal_strength=191), Sample(angle=212625, distance=341, signal_strength=191), Sample(angle=214250, distance=352, signal_strength=191), Sample(angle=215875, distance=346, signal_strength=183), Sample(angle=217500, distance=337, signal_strength=191), Sample(angle=219125, distance=333, signal_strength=183), Sample(angle=220750, distance=321, signal_strength=191), Sample(angle=222375, distance=315, signal_strength=191), Sample(angle=224000, distance=309, signal_strength=183), Sample(angle=225625, distance=302, signal_strength=191), Sample(angle=227250, distance=295, signal_strength=191), Sample(angle=228875, distance=288, signal_strength=191), Sample(angle=230500, distance=285, signal_strength=183), Sample(angle=232125, distance=281, signal_strength=191), Sample(angle=233750, distance=278, signal_strength=183), Sample(angle=235375, distance=274, signal_strength=191), Sample(angle=237000, distance=269, signal_strength=191), Sample(angle=238625, distance=265, signal_strength=191), Sample(angle=240125, distance=265, signal_strength=191), Sample(angle=242500, distance=348, signal_strength=183), Sample(angle=245062, distance=346, signal_strength=159), Sample(angle=246625, distance=362, signal_strength=183), Sample(angle=248437, distance=390, signal_strength=175), Sample(angle=250062, distance=405, signal_strength=167), Sample(angle=252000, distance=395, signal_strength=183), Sample(angle=253750, distance=396, signal_strength=183), Sample(angle=255687, distance=384, signal_strength=175), Sample(angle=257500, distance=383, signal_strength=175), Sample(angle=261187, distance=64, signal_strength=183), Sample(angle=262750, distance=66, signal_strength=183), Sample(angle=264250, distance=68, signal_strength=191), Sample(angle=265875, distance=67, signal_strength=191), Sample(angle=267375, distance=65, signal_strength=191), Sample(angle=268875, distance=67, signal_strength=191), Sample(angle=270375, distance=69, signal_strength=191), Sample(angle=271937, distance=69, signal_strength=191), Sample(angle=273562, distance=69, signal_strength=183), Sample(angle=275062, distance=70, signal_strength=183), Sample(angle=276562, distance=70, signal_strength=191), Sample(angle=278187, distance=70, signal_strength=183), Sample(angle=279812, distance=69, signal_strength=183), Sample(angle=281437, distance=75, signal_strength=183), Sample(angle=283062, distance=72, signal_strength=183), Sample(angle=284687, distance=73, signal_strength=183), Sample(angle=286437, distance=74, signal_strength=183), Sample(angle=287937, distance=75, signal_strength=191), Sample(angle=289562, distance=76, signal_strength=183), Sample(angle=291187, distance=77, signal_strength=183), Sample(angle=292812, distance=78, signal_strength=183), Sample(angle=294437, distance=79, signal_strength=191), Sample(angle=296062, distance=78, signal_strength=183), Sample(angle=297687, distance=82, signal_strength=183), Sample(angle=299312, distance=83, signal_strength=191), Sample(angle=300937, distance=86, signal_strength=191), Sample(angle=302500, distance=88, signal_strength=183), Sample(angle=304125, distance=92, signal_strength=183), Sample(angle=305750, distance=93, signal_strength=183), Sample(angle=307375, distance=96, signal_strength=191), Sample(angle=309000, distance=99, signal_strength=183), Sample(angle=310562, distance=100, signal_strength=191), Sample(angle=312187, distance=101, signal_strength=183), Sample(angle=313750, distance=107, signal_strength=183), Sample(angle=315375, distance=111, signal_strength=191), Sample(angle=316937, distance=117, signal_strength=191), Sample(angle=318562, distance=122, signal_strength=183), Sample(angle=320187, distance=129, signal_strength=191), Sample(angle=321812, distance=132, signal_strength=191), Sample(angle=323437, distance=139, signal_strength=191), Sample(angle=325000, distance=145, signal_strength=191), Sample(angle=326625, distance=156, signal_strength=191), Sample(angle=328187, distance=164, signal_strength=191), Sample(angle=329812, distance=183, signal_strength=191), Sample(angle=331437, distance=195, signal_strength=191), Sample(angle=332937, distance=209, signal_strength=191), Sample(angle=334437, distance=229, signal_strength=191), Sample(angle=341875, distance=356, signal_strength=60), Sample(angle=343437, distance=452, signal_strength=191), Sample(angle=345062, distance=456, signal_strength=191), Sample(angle=346687, distance=449, signal_strength=191), Sample(angle=348312, distance=452, signal_strength=191), Sample(angle=349937, distance=447, signal_strength=183), Sample(angle=351437, distance=449, signal_strength=183), Sample(angle=352937, distance=448, signal_strength=191), Sample(angle=354562, distance=451, signal_strength=183), Sample(angle=356375, distance=449, signal_strength=183), Sample(angle=357937, distance=451, signal_strength=191), Sample(angle=359437, distance=456, signal_strength=191)]"
2022-04-10 11:13:16.738124,2022-04-10 10:26:57.552900,"[Sample(angle=1062, distance=453, signal_strength=191), Sample(angle=2562, distance=457, signal_strength=183), Sample(angle=4187, distance=461, signal_strength=191), Sample(angle=5812, distance=463, signal_strength=191), Sample(angle=7312, distance=468, signal_strength=183), Sample(angle=8937, distance=473, signal_strength=191), Sample(angle=10562, distance=473, signal_strength=183), Sample(angle=12187, distance=481, signal_strength=183), Sample(angle=13812, distance=486, signal_strength=191), Sample(angle=15437, distance=492, signal_strength=183), Sample(angle=17062, distance=499, signal_strength=183), Sample(angle=18687, distance=508, signal_strength=183), Sample(angle=20312, distance=515, signal_strength=183), Sample(angle=22062, distance=524, signal_strength=183), Sample(angle=23875, distance=513, signal_strength=175), Sample(angle=25375, distance=488, signal_strength=183), Sample(angle=27000, distance=470, signal_strength=183), Sample(angle=28625, distance=450, signal_strength=183), Sample(angle=30250, distance=435, signal_strength=191), Sample(angle=31750, distance=417, signal_strength=183), Sample(angle=33375, distance=406, signal_strength=191), Sample(angle=35000, distance=392, signal_strength=183), Sample(angle=36625, distance=383, signal_strength=191), Sample(angle=38250, distance=373, signal_strength=183), Sample(angle=39875, distance=362, signal_strength=191), Sample(angle=41500, distance=354, signal_strength=191), Sample(angle=43125, distance=346, signal_strength=191), Sample(angle=44875, distance=339, signal_strength=191), Sample(angle=46500, distance=333, signal_strength=191), Sample(angle=48125, distance=329, signal_strength=191), Sample(angle=49750, distance=320, signal_strength=191), Sample(angle=51375, distance=316, signal_strength=191), Sample(angle=53000, distance=312, signal_strength=183), Sample(angle=54625, distance=306, signal_strength=191), Sample(angle=56250, distance=301, signal_strength=191), Sample(angle=57812, distance=297, signal_strength=191), Sample(angle=59437, distance=301, signal_strength=183), Sample(angle=66937, distance=307, signal_strength=60), Sample(angle=71375, distance=118, signal_strength=98), Sample(angle=73000, distance=110, signal_strength=191), Sample(angle=74625, distance=109, signal_strength=191), Sample(angle=76250, distance=106, signal_strength=191), Sample(angle=77875, distance=109, signal_strength=191), Sample(angle=79500, distance=109, signal_strength=191), Sample(angle=81125, distance=107, signal_strength=191), Sample(angle=83812, distance=292, signal_strength=191), Sample(angle=85625, distance=317, signal_strength=183), Sample(angle=87500, distance=316, signal_strength=183), Sample(angle=89187, distance=318, signal_strength=175), Sample(angle=91062, distance=295, signal_strength=175), Sample(angle=92562, distance=292, signal_strength=191), Sample(angle=94187, distance=299, signal_strength=191), Sample(angle=95812, distance=317, signal_strength=183), Sample(angle=98312, distance=333, signal_strength=159), Sample(angle=104562, distance=340, signal_strength=70), Sample(angle=106437, distance=324, signal_strength=167), Sample(angle=107937, distance=328, signal_strength=191), Sample(angle=111500, distance=149, signal_strength=112), Sample(angle=113125, distance=138, signal_strength=191), Sample(angle=114750, distance=132, signal_strength=191), Sample(angle=116375, distance=127, signal_strength=191), Sample(angle=118000, distance=123, signal_strength=191), Sample(angle=119625, distance=116, signal_strength=191), Sample(angle=121250, distance=112, signal_strength=191), Sample(angle=122875, distance=111, signal_strength=191), Sample(angle=124500, distance=106, signal_strength=191), Sample(angle=126000, distance=106, signal_strength=183), Sample(angle=127625, distance=107, signal_strength=191), Sample(angle=129250, distance=111, signal_strength=191), Sample(angle=130875, distance=114, signal_strength=191), Sample(angle=132562, distance=117, signal_strength=191), Sample(angle=134125, distance=122, signal_strength=191), Sample(angle=135625, distance=129, signal_strength=191), Sample(angle=137125, distance=131, signal_strength=191), Sample(angle=138625, distance=138, signal_strength=183), Sample(angle=140250, distance=143, signal_strength=191), Sample(angle=141812, distance=147, signal_strength=191), Sample(angle=143437, distance=158, signal_strength=191), Sample(angle=144937, distance=167, signal_strength=191), Sample(angle=146437, distance=181, signal_strength=191), Sample(angle=148062, distance=192, signal_strength=191), Sample(angle=149687, distance=207, signal_strength=191), Sample(angle=151312, distance=222, signal_strength=183), Sample(angle=152937, distance=245, signal_strength=191), Sample(angle=154437, distance=266, signal_strength=183), Sample(angle=155937, distance=298, signal_strength=183), Sample(angle=157562, distance=382, signal_strength=191), Sample(angle=159187, distance=382, signal_strength=183), Sample(angle=166750, distance=679, signal_strength=30), Sample(angle=173937, distance=369, signal_strength=70), Sample(angle=175562, distance=381, signal_strength=191), Sample(angle=177062, distance=380, signal_strength=183), Sample(angle=178562, distance=382, signal_strength=183), Sample(angle=180062, distance=381, signal_strength=191), Sample(angle=181687, distance=381, signal_strength=191), Sample(angle=183312, distance=384, signal_strength=191), Sample(angle=184937, distance=388, signal_strength=191), Sample(angle=186562, distance=389, signal_strength=183), Sample(angle=188187, distance=393, signal_strength=191), Sample(angle=189812, distance=397, signal_strength=191), Sample(angle=191437, distance=399, signal_strength=191), Sample(angle=193062, distance=405, signal_strength=191), Sample(angle=194687, distance=412, signal_strength=183), Sample(angle=196312, distance=413, signal_strength=191), Sample(angle=197937, distance=424, signal_strength=183), Sample(angle=199687, distance=433, signal_strength=183), Sample(angle=201250, distance=436, signal_strength=183), Sample(angle=203250, distance=355, signal_strength=175), Sample(angle=204750, distance=314, signal_strength=183), Sample(angle=206375, distance=313, signal_strength=191), Sample(angle=208000, distance=323, signal_strength=191), Sample(angle=209625, distance=329, signal_strength=191), Sample(angle=211312, distance=337, signal_strength=191), Sample(angle=212875, distance=344, signal_strength=191), Sample(angle=214500, distance=352, signal_strength=191), Sample(angle=216000, distance=347, signal_strength=183), Sample(angle=217625, distance=337, signal_strength=191), Sample(angle=219250, distance=329, signal_strength=191), Sample(angle=220875, distance=322, signal_strength=183), Sample(angle=222375, distance=314, signal_strength=183), Sample(angle=223875, distance=308, signal_strength=191), Sample(angle=225500, distance=302, signal_strength=191), Sample(angle=227125, distance=294, signal_strength=191), Sample(angle=228625, distance=291, signal_strength=191), Sample(angle=230187, distance=287, signal_strength=191), Sample(angle=231687, distance=280, signal_strength=191), Sample(angle=233312, distance=279, signal_strength=191), Sample(angle=234937, distance=275, signal_strength=191), Sample(angle=236562, distance=270, signal_strength=191), Sample(angle=238187, distance=268, signal_strength=191), Sample(angle=239812, distance=264, signal_strength=191), Sample(angle=241437, distance=270, signal_strength=191), Sample(angle=243250, distance=411, signal_strength=183), Sample(angle=248000, distance=366, signal_strength=98), Sample(angle=249875, distance=406, signal_strength=175), Sample(angle=251687, distance=398, signal_strength=183), Sample(angle=253187, distance=389, signal_strength=175), Sample(angle=254812, distance=386, signal_strength=183), Sample(angle=256750, distance=386, signal_strength=175), Sample(angle=258312, distance=379, signal_strength=183), Sample(angle=262812, distance=66, signal_strength=98), Sample(angle=264375, distance=67, signal_strength=191), Sample(angle=265937, distance=68, signal_strength=191), Sample(angle=267562, distance=67, signal_strength=191), Sample(angle=269187, distance=70, signal_strength=191), Sample(angle=270812, distance=69, signal_strength=191), Sample(angle=272375, distance=71, signal_strength=183), Sample(angle=274000, distance=70, signal_strength=191), Sample(angle=275625, distance=70, signal_strength=183), Sample(angle=277187, distance=70, signal_strength=191), Sample(angle=278812, distance=69, signal_strength=183), Sample(angle=280437, distance=68, signal_strength=191), Sample(angle=282062, distance=72, signal_strength=191), Sample(angle=283687, distance=73, signal_strength=191), Sample(angle=285250, distance=73, signal_strength=183), Sample(angle=286937, distance=74, signal_strength=183), Sample(angle=288562, distance=75, signal_strength=183), Sample(angle=290187, distance=78, signal_strength=183), Sample(angle=292062, distance=79, signal_strength=183), Sample(angle=293562, distance=80, signal_strength=183), Sample(angle=295187, distance=80, signal_strength=183), Sample(angle=296812, distance=81, signal_strength=183), Sample(angle=298437, distance=86, signal_strength=183), Sample(angle=300062, distance=87, signal_strength=183), Sample(angle=301562, distance=85, signal_strength=183), Sample(angle=303062, distance=90, signal_strength=191), Sample(angle=304562, distance=90, signal_strength=191), Sample(angle=306187, distance=92, signal_strength=183), Sample(angle=307812, distance=99, signal_strength=191), Sample(angle=309375, distance=98, signal_strength=191), Sample(angle=310937, distance=100, signal_strength=191), Sample(angle=312562, distance=105, signal_strength=183), Sample(angle=314125, distance=107, signal_strength=191), Sample(angle=315750, distance=112, signal_strength=183), Sample(angle=317250, distance=115, signal_strength=191), Sample(angle=318875, distance=125, signal_strength=191), Sample(angle=320500, distance=129, signal_strength=191), Sample(angle=322125, distance=134, signal_strength=191), Sample(angle=323750, distance=141, signal_strength=191), Sample(angle=325375, distance=149, signal_strength=191), Sample(angle=327000, distance=156, signal_strength=191), Sample(angle=328625, distance=168, signal_strength=191), Sample(angle=330312, distance=184, signal_strength=191), Sample(angle=331875, distance=200, signal_strength=191), Sample(angle=333437, distance=219, signal_strength=191), Sample(angle=335437, distance=235, signal_strength=183), Sample(angle=342875, distance=389, signal_strength=65), Sample(angle=344375, distance=453, signal_strength=191), Sample(angle=345937, distance=455, signal_strength=183), Sample(angle=347500, distance=453, signal_strength=183), Sample(angle=349125, distance=447, signal_strength=183), Sample(angle=350750, distance=450, signal_strength=183), Sample(angle=352312, distance=446, signal_strength=191), Sample(angle=353937, distance=448, signal_strength=183), Sample(angle=355562, distance=452, signal_strength=191), Sample(angle=357187, distance=449, signal_strength=191), Sample(angle=358750, distance=455, signal_strength=183)]"
